Student ID,Gender,Counselor,ELL Status,Double Math,FRPL Status,Grade Level,Home Language,Date of Birth,Race/Ethnicity,Transfer Student,Special Education Status
2250550,Female,Amanda Ringfelt,No,,Free,10,English,9/22/2006,Hispanic,No,No
2260521,Male,Amanda Ringfelt,No,,Free,9,English,9/5/2007,Hispanic,Yes,No
4240260,Male,Amanda Ringfelt,Yes,Yes,Free,11,English,6/2/2006,Hispanic,No,No
2260821,Female,Amanda Ringfelt,Yes,,Free,9,Spanish,7/31/2008,Hispanic,Yes,Yes
2240959,Male,Amanda Ringfelt,No,,Free,11,English,12/13/2005,Hispanic,No,No
2260522,Female,Amanda Ringfelt,No,Yes,Paid,9,Spanish,12/10/2007,Hispanic,Yes,No
2250551,Female,Amanda Ringfelt,No,,Free,10,English,10/26/2006,Hispanic,No,No
2240564,Male,Amanda Ringfelt,No,,Free,11,Spanish,4/27/2006,Hispanic,No,No
2240982,Female,Amanda Ringfelt,No,,Free,11,Spanish,7/18/2006,Hispanic,No,No
4260557,Male,Amanda Ringfelt,No,Yes,Paid,9,English,9/9/2007,Hispanic,Yes,No
2250553,Male,Amanda Ringfelt,Yes,,Free,10,Spanish,3/16/2006,Hispanic,No,No
2260523,Female,Amanda Ringfelt,No,Yes,Free,9,English,12/23/2007,Black or African American,Yes,No
2240565,Male,Amanda Ringfelt,No,,Free,11,English,5/8/2006,Black or African American,No,Yes
4250572,Female,Amanda Ringfelt,No,,Free,10,English,10/28/2006,Hispanic,No,No
2240567,Female,Amanda Ringfelt,No,,Paid,11,English,10/14/2005,Black or African American,No,No
2260524,Male,Amanda Ringfelt,No,,Free,9,English,2/17/2007,Hispanic,Yes,No
2241070,Female,Amanda Ringfelt,No,,Free,11,English,8/31/2005,Black or African American,No,No
2251043,Female,Amanda Ringfelt,No,,Free,10,English,8/27/2007,Black or African American,No,No
2250554,Male,Amanda Ringfelt,Yes,,Free,10,English,1/21/2007,Hispanic,No,No
2251097,Female,Amanda Ringfelt,No,,Free,10,English,5/25/2007,Black or African American,Yes,No
2250556,Male,Amanda Ringfelt,No,,Paid,10,English,11/30/2006,Multiracial/Ethnic,No,No
2260526,Male,Amanda Ringfelt,Yes,Yes,Free,9,Spanish,8/16/2008,Hispanic,Yes,No
2260527,Female,Amanda Ringfelt,No,,Free,9,Spanish,3/27/2008,Hispanic,Yes,No
2221067,Male,CATRISE COLONE,No,,Free,12,English,6/19/2004,Black or African American,No,Yes
2250925,Female,Amanda Ringfelt,No,Yes,Paid,10,English,3/21/2007,White,No,No
2251086,Male,Amanda Ringfelt,No,,Paid,10,English,12/18/2006,Hispanic,Yes,No
2250559,Male,Amanda Ringfelt,Yes,,Free,10,Spanish,5/11/2007,Hispanic,No,Yes
2250926,Female,Amanda Ringfelt,No,,Free,10,English,11/16/2006,Hispanic,No,No
2260528,Male,Aseneth Ruiz,Yes,,Free,9,Spanish,9/16/2008,Hispanic,Yes,No
2250561,Female,Amanda Ringfelt,No,,Free,10,English,6/9/2007,Multiracial/Ethnic,Yes,No
2240924,Male,Amanda Ringfelt,No,,Paid,11,English,11/17/2005,White,No,Yes
2241122,Male,Amanda Ringfelt,No,,Free,11,English,10/2/2005,Black or African American,Yes,Yes
2250562,Male,Amanda Ringfelt,No,,Free,10,English,6/25/2007,Hispanic,No,No
2240576,Female,Amanda Ringfelt,No,,Free,11,English,4/8/2006,Hispanic,No,No
2240575,Male,Amanda Ringfelt,No,,Free,11,Spanish,12/18/2005,Hispanic,No,No
2260529,Female,Amanda Ringfelt,No,Yes,Free,9,English,2/27/2008,Black or African American,Yes,No
2240577,Female,Amanda Ringfelt,No,,Free,11,English,7/27/2006,Hispanic,No,No
2240578,Female,Amanda Ringfelt,No,,Paid,11,English,8/24/2006,White,No,No
2260530,Male,Amanda Ringfelt,No,,Paid,9,English,8/13/2008,White,Yes,No
2260531,Male,Amanda Ringfelt,Yes,,Free,9,English,6/20/2008,Hispanic,Yes,No
4250591,Female,Amanda Ringfelt,No,,Free,10,English,9/2/2006,Multiracial/Ethnic,No,No
2250563,Female,Amanda Ringfelt,No,,Paid,10,English,8/13/2007,White,No,No
2250565,Female,Amanda Ringfelt,No,,Free,10,Spanish,5/22/2007,Hispanic,No,No
2260533,Female,Amanda Ringfelt,No,,Paid,9,Spanish,10/28/2007,Hispanic,Yes,No
2240582,Male,Amanda Ringfelt,Yes,,Free,11,Spanish,5/16/2006,Hispanic,No,No
2240581,Male,Amanda Ringfelt,Yes,,Free,11,English,7/19/2006,Hispanic,No,No
2241081,Female,Amanda Ringfelt,No,,Free,11,English,4/22/2006,Hispanic,Yes,No
2240583,Female,Aseneth Ruiz,Yes,,Paid,11,Spanish,8/12/2006,Hispanic,No,No
2230590,Male,Aseneth Ruiz,Yes,,Paid,12,Spanish,3/5/2005,Hispanic,No,No
2250567,Female,Amanda Ringfelt,No,,Free,10,Spanish,12/5/2006,Hispanic,No,Yes
2250566,Female,Amanda Ringfelt,Yes,,Free,10,Spanish,3/13/2007,Hispanic,No,Yes
2240580,Female,Amanda Ringfelt,Yes,,Free,11,Spanish,3/1/2005,Hispanic,No,Yes
2240584,Female,Amanda Ringfelt,Yes,,Free,11,Spanish,5/1/2006,Hispanic,No,No
2250927,Male,Amanda Ringfelt,No,,Reduced,10,Spanish,2/14/2007,Hispanic,No,No
2240586,Male,Amanda Ringfelt,No,,Free,11,Spanish,11/2/2005,Hispanic,No,No
2250568,Female,Amanda Ringfelt,No,,Paid,10,Spanish,8/29/2006,Hispanic,No,No
2241017,Male,Aseneth Ruiz,Yes,,Reduced,11,Spanish,4/25/2005,Hispanic,No,No
2250569,Male,Amanda Ringfelt,No,,Free,10,Spanish,1/19/2007,Hispanic,No,No
2250570,Female,Amanda Ringfelt,No,,Free,10,English,1/31/2007,Asian or Pacific Islander,No,No
2260535,Female,Amanda Ringfelt,No,,Paid,9,English,1/1/2008,White,Yes,No
2260536,Female,Amanda Ringfelt,Yes,Yes,Free,9,Spanish,3/10/2008,Hispanic,Yes,No
2240588,Female,Amanda Ringfelt,Yes,,Free,11,Spanish,9/17/2005,Hispanic,No,No
2250571,Male,Amanda Ringfelt,Yes,,Free,10,Spanish,7/13/2007,Hispanic,No,No
2230597,Female,Amanda Ringfelt,No,,Free,12,Spanish,4/13/2005,Hispanic,No,No
2270002,Male,,No,,Paid,8,,2/28/2009,,Yes,No
2260537,Male,Amanda Ringfelt,No,Yes,Free,9,English,7/9/2008,Hispanic,Yes,No
2240589,Male,Amanda Ringfelt,No,,Paid,11,English,10/26/2005,White,No,No
2260538,Male,Amanda Ringfelt,No,Yes,Free,9,English,7/14/2008,Hispanic,Yes,No
4250601,Female,Amanda Ringfelt,No,,Free,10,English,2/28/2007,Hispanic,No,No
2241028,Male,Amanda Ringfelt,No,,Free,11,English,4/14/2006,Hispanic,No,No
2240590,Male,Amanda Ringfelt,Yes,,Paid,11,Spanish,10/3/2005,Hispanic,No,No
2260539,Female,Amanda Ringfelt,Yes,,Paid,9,Spanish,11/6/2007,Hispanic,Yes,Yes
2240591,Female,Amanda Ringfelt,No,,Free,11,Spanish,10/21/2005,Hispanic,No,No
2240592,Male,Amanda Ringfelt,No,,Paid,11,Spanish,9/21/2005,Hispanic,No,No
2250572,Male,Amanda Ringfelt,No,,Free,10,Spanish,7/1/2007,Hispanic,No,No
2230602,Male,Amanda Ringfelt,No,,Free,12,English,9/12/2004,Hispanic,No,No
2260542,Male,Amanda Ringfelt,Yes,Yes,Paid,9,English,8/13/2008,Hispanic,Yes,Yes
2241108,Female,Aseneth Ruiz,Yes,,Paid,11,Spanish,9/30/2004,Hispanic,No,No
2260541,Male,Amanda Ringfelt,No,Yes,Free,9,Spanish,3/3/2008,Hispanic,Yes,No
2260543,Female,Amanda Ringfelt,No,,Free,9,Spanish,10/31/2007,Hispanic,Yes,No
2241115,Female,Aseneth Ruiz,Yes,,Paid,11,Spanish,4/29/2005,Hispanic,Yes,No
2240989,Male,Amanda Ringfelt,No,,Free,11,English,2/22/2006,White,No,No
2250575,Male,Amanda Ringfelt,Yes,,Free,10,Spanish,7/28/2007,Hispanic,No,No
2260544,Female,Amanda Ringfelt,Yes,Yes,Free,9,Spanish,3/26/2008,Hispanic,Yes,Yes
2250576,Female,Amanda Ringfelt,Yes,,Free,10,Spanish,4/30/2007,Hispanic,No,No
4240893,Male,Amanda Ringfelt,No,Yes,Free,11,Spanish,1/4/2006,Hispanic,No,No
2250579,Female,Amanda Ringfelt,No,,Free,10,English,3/28/2007,Hispanic,No,No
2250580,Male,Amanda Ringfelt,Yes,,Free,10,English,8/27/2007,Hispanic,No,Yes
2260545,Male,Amanda Ringfelt,No,,Paid,9,Spanish,11/26/2007,Hispanic,Yes,No
2260546,Male,Amanda Ringfelt,Yes,Yes,Paid,9,Spanish,1/6/2008,Hispanic,Yes,No
2240600,Female,Amanda Ringfelt,Yes,,Free,11,English,6/29/2006,American Indian or Alaskan Nat,No,No
4240272,Male,Amanda Ringfelt,No,,Paid,11,Spanish,10/16/2005,Hispanic,No,Yes
2241039,Female,Amanda Ringfelt,No,,Free,11,Spanish,7/14/2006,Hispanic,No,No
2250581,Female,Amanda Ringfelt,No,,Free,10,English,8/2/2007,Hispanic,No,No
4231079,Male,Amanda Ringfelt,No,,Free,12,Spanish,7/29/2005,Hispanic,No,Yes
2250582,Male,Amanda Ringfelt,No,,Free,10,Spanish,9/21/2006,Hispanic,No,No
2240596,Female,Amanda Ringfelt,No,,Free,11,English,4/24/2006,Hispanic,No,No
2250583,Female,Amanda Ringfelt,No,,Free,10,English,9/15/2006,Hispanic,No,No
2260548,Female,Amanda Ringfelt,No,,Free,9,Spanish,1/4/2008,Hispanic,Yes,No
4250611,Female,Amanda Ringfelt,Yes,,Free,10,Spanish,2/5/2007,Hispanic,No,No
2240599,Female,Amanda Ringfelt,No,,Paid,11,English,5/24/2006,Hispanic,No,No
2240601,Female,Amanda Ringfelt,Yes,,Free,11,Spanish,4/28/2006,Hispanic,No,No
2260547,Female,Amanda Ringfelt,Yes,Yes,Reduced,9,Spanish,2/2/2008,Hispanic,Yes,No
2260549,Female,Amanda Ringfelt,Yes,,Free,9,Spanish,6/29/2008,Hispanic,Yes,No
2250585,Male,Amanda Ringfelt,Yes,,Free,10,Spanish,5/21/2007,Hispanic,No,No
2240603,Female,Amanda Ringfelt,No,,Free,11,Spanish,9/1/2006,Hispanic,No,No
2240605,Male,Amanda Ringfelt,No,,Paid,11,English,7/5/2006,Multiracial/Ethnic,No,No
2250586,Male,Amanda Ringfelt,Yes,Yes,Paid,10,Spanish,3/19/2007,Hispanic,No,No
2260550,Male,Amanda Ringfelt,Yes,Yes,Free,9,Spanish,7/17/2008,Hispanic,Yes,Yes
2240606,Female,Amanda Ringfelt,No,Yes,Free,11,English,12/28/2005,Hispanic,No,No
2260552,Male,Amanda Ringfelt,Yes,,Free,9,Spanish,1/15/2008,Hispanic,Yes,No
2240607,Female,Amanda Ringfelt,No,,Free,11,Spanish,2/5/2006,Hispanic,No,No
2260553,Female,Amanda Ringfelt,No,Yes,Free,9,Spanish,4/26/2008,Hispanic,Yes,No
4240275,Female,Amanda Ringfelt,Yes,,Free,11,Spanish,4/30/2006,Hispanic,No,No
2241105,Male,Amanda Ringfelt,No,Yes,Free,11,English,8/2/2005,Hispanic,Yes,No
2260555,Male,Amanda Ringfelt,Yes,Yes,Free,9,Spanish,10/17/2007,Hispanic,Yes,No
2240609,Male,Amanda Ringfelt,No,Yes,Free,11,Spanish,3/24/2006,Hispanic,No,No
2260556,Female,Amanda Ringfelt,No,,Free,9,Spanish,6/26/2008,Hispanic,Yes,No
2250590,Female,Amanda Ringfelt,No,Yes,Free,10,English,3/24/2007,Hispanic,No,No
2260557,Female,Amanda Ringfelt,No,,Free,9,Spanish,8/30/2008,Hispanic,Yes,No
2250967,Female,Amanda Ringfelt,No,Yes,Paid,10,English,7/25/2007,Hispanic,No,No
2260558,Male,Amanda Ringfelt,No,,Free,9,English,11/12/2007,Hispanic,Yes,Yes
2250591,Male,Amanda Ringfelt,No,Yes,Free,10,English,8/5/2007,American Indian or Alaskan Nat,No,No
2250594,Male,Amanda Ringfelt,No,Yes,Free,10,Spanish,5/5/2007,Hispanic,No,No
2240611,Female,Aseneth Ruiz,Yes,,Paid,11,Spanish,10/13/2005,Hispanic,No,No
2250595,Male,Amanda Ringfelt,No,Yes,Free,10,Spanish,2/21/2007,Hispanic,No,No
2260559,Female,Amanda Ringfelt,No,,Free,9,Spanish,8/20/2008,Hispanic,Yes,No
2240610,Female,Amanda Ringfelt,No,,Free,11,Spanish,5/10/2006,Hispanic,No,No
2240612,Male,Aseneth Ruiz,Yes,,Free,11,Spanish,5/31/2005,Hispanic,No,Yes
2250593,Female,Aseneth Ruiz,Yes,,Free,9,Spanish,11/10/2006,Hispanic,Yes,No
2241010,Male,Aseneth Ruiz,Yes,,Paid,11,Spanish,8/17/2006,Hispanic,No,No
2240613,Male,Amanda Ringfelt,No,,Free,11,Spanish,10/6/2005,Hispanic,No,No
2240614,Female,Amanda Ringfelt,No,Yes,Free,11,English,1/12/2006,Hispanic,No,No
2240615,Male,Amanda Ringfelt,No,,Paid,11,English,12/13/2005,White,No,No
2260560,Female,Amanda Ringfelt,No,,Free,9,English,11/11/2007,Black or African American,Yes,No
2260561,Female,Amanda Ringfelt,No,,Free,9,English,7/10/2008,Hispanic,Yes,No
2250597,Female,Amanda Ringfelt,No,,Free,10,English,12/12/2006,Hispanic,No,No
2250600,Male,Amanda Ringfelt,No,,Free,10,English,8/1/2007,Hispanic,No,No
2250601,Male,Amanda Ringfelt,No,,Paid,10,English,7/5/2007,Hispanic,No,No
2250603,Male,Amanda Ringfelt,No,Yes,Free,10,Spanish,2/12/2007,Hispanic,No,No
2240617,Female,Amanda Ringfelt,No,,Free,11,Spanish,6/6/2006,Hispanic,No,No
2260562,Male,Amanda Ringfelt,Yes,Yes,Free,9,Spanish,5/4/2008,Hispanic,Yes,No
2240618,Female,Amanda Ringfelt,No,,Free,11,Spanish,8/17/2006,Hispanic,No,No
2250602,Male,Amanda Ringfelt,No,,Free,10,Spanish,6/27/2007,Hispanic,No,No
2250604,Male,Amanda Ringfelt,No,,Free,10,English,12/14/2006,Hispanic,No,No
2240619,Female,Amanda Ringfelt,No,Yes,Free,11,English,11/6/2005,Black or African American,No,Yes
2260822,Male,Amanda Ringfelt,No,Yes,Free,9,English,1/24/2008,Black or African American,Yes,No
2260984,Female,Amanda Ringfelt,No,Yes,Free,9,English,7/31/2008,White,Yes,No
2250608,Female,Amanda Ringfelt,Yes,,Free,10,Spanish,8/29/2007,Hispanic,No,No
2240622,Male,Amanda Ringfelt,No,,Free,11,English,9/1/2006,Hispanic,No,Yes
2240621,Female,Amanda Ringfelt,No,,Free,11,English,12/7/2005,Hispanic,No,No
2260563,Male,Amanda Ringfelt,Yes,Yes,Free,9,Spanish,12/2/2006,Hispanic,Yes,No
2240623,Female,Amanda Ringfelt,No,,Free,11,English,12/20/2005,Hispanic,No,No
2260564,Male,Amanda Ringfelt,No,,Free,9,English,4/22/2008,White,Yes,No
2260565,Male,Amanda Ringfelt,No,,Paid,9,English,9/24/2007,Hispanic,Yes,No
2250609,Male,Aseneth Ruiz,Yes,,Free,10,Spanish,12/26/2007,Hispanic,No,No
2240624,Male,Amanda Ringfelt,No,,Free,11,Spanish,2/4/2005,Hispanic,No,No
2240983,Female,Amanda Ringfelt,No,,Paid,11,English,2/1/2006,Hispanic,No,No
2240625,Male,Amanda Ringfelt,Yes,,Paid,11,English,6/21/2006,Hispanic,No,No
2250610,Female,Amanda Ringfelt,No,,Free,10,Spanish,6/26/2007,Hispanic,No,No
2240626,Male,Amanda Ringfelt,Yes,,Free,11,Spanish,12/31/2005,Hispanic,No,Yes
2260567,Male,Amanda Ringfelt,No,,Free,9,English,8/5/2008,Hispanic,Yes,No
2250611,Female,Amanda Ringfelt,No,,Free,10,English,6/19/2007,Hispanic,No,No
2240627,Male,Amanda Ringfelt,No,,Free,11,Spanish,2/10/2006,Hispanic,No,No
2250612,Male,Amanda Ringfelt,No,,Free,10,English,7/29/2007,Hispanic,No,No
2250613,Male,Amanda Ringfelt,No,,Free,10,Spanish,6/29/2007,Hispanic,No,No
2260568,Female,Amanda Ringfelt,No,,Free,9,English,8/18/2008,Hispanic,Yes,No
2250622,Female,Amanda Ringfelt,No,,Free,10,Spanish,9/15/2006,Hispanic,No,No
2240628,Male,Amanda Ringfelt,Yes,,Free,11,Spanish,2/23/2006,Hispanic,No,No
2250614,Female,Amanda Ringfelt,No,,Free,10,Spanish,3/13/2007,Hispanic,No,No
2240629,Male,Amanda Ringfelt,No,,Free,11,Spanish,3/3/2006,Hispanic,No,No
2250615,Male,Amanda Ringfelt,No,,Paid,10,Spanish,7/19/2007,Hispanic,No,No
2231024,Male,Amanda Ringfelt,No,,Free,12,English,7/28/2005,Hispanic,No,No
2260962,Male,Aseneth Ruiz,Yes,,Free,9,Spanish,3/7/2008,Hispanic,Yes,No
2240630,Female,Amanda Ringfelt,No,,Free,11,Spanish,5/5/2006,Hispanic,No,No
2240631,Male,Amanda Ringfelt,No,,Free,11,English,9/21/2005,Hispanic,No,No
2250616,Female,Amanda Ringfelt,No,,Free,10,Spanish,6/22/2007,Hispanic,No,No
4260628,Female,Amanda Ringfelt,No,,Free,9,Spanish,10/5/2007,Hispanic,Yes,No
2250617,Female,Amanda Ringfelt,No,,Paid,10,Spanish,12/21/2006,Hispanic,No,No
2240984,Male,Amanda Ringfelt,No,Yes,Free,11,English,4/6/2006,Hispanic,No,No
2240633,Male,Amanda Ringfelt,No,,Free,11,Spanish,2/20/2006,Hispanic,No,No
2240926,Male,Amanda Ringfelt,No,,Free,11,English,6/23/2006,Hispanic,No,No
2240634,Female,Amanda Ringfelt,Yes,,Free,11,Spanish,9/15/2005,Hispanic,No,No
2260570,Female,Amanda Ringfelt,No,,Free,9,English,12/12/2007,White,Yes,No
2250989,Female,Amanda Ringfelt,Yes,,Free,10,Spanish,9/19/2007,Hispanic,No,No
2240638,Female,Amanda Ringfelt,No,,Free,11,English,9/6/2006,Hispanic,No,No
2240635,Female,Amanda Ringfelt,Yes,,Free,11,Spanish,11/30/2005,Hispanic,No,No
2250618,Female,Amanda Ringfelt,Yes,,Free,10,Spanish,12/9/2007,Hispanic,No,No
2240636,Male,Aseneth Ruiz,Yes,,Free,11,Spanish,4/22/2006,Hispanic,No,No
2230639,Male,Aseneth Ruiz,Yes,,Free,12,Spanish,2/27/2004,Hispanic,No,No
2240642,Male,Amanda Ringfelt,No,,Paid,11,Spanish,10/29/2005,Hispanic,No,No
2250619,Female,Amanda Ringfelt,No,,Free,10,English,6/22/2007,Hispanic,No,No
2240641,Female,Amanda Ringfelt,No,,Paid,11,English,6/29/2006,White,No,No
2240632,Male,Amanda Ringfelt,No,Yes,Paid,11,English,6/29/2006,White,No,No
2260572,Female,Amanda Ringfelt,No,,Free,9,English,10/14/2007,Black or African American,Yes,Yes
2260573,Male,Amanda Ringfelt,No,,Free,9,English,1/9/2008,Black or African American,Yes,No
2260574,Female,Amanda Ringfelt,No,,Free,9,English,3/6/2008,Multiracial/Ethnic,Yes,No
2250624,Female,Amanda Ringfelt,No,,Free,10,English,2/13/2007,Hispanic,No,No
4240287,Female,Amanda Ringfelt,No,,Free,11,English,12/19/2005,Hispanic,No,No
4250639,Female,Amanda Ringfelt,No,,Free,10,English,1/28/2007,Hispanic,No,No
4250640,Female,Amanda Ringfelt,No,,Free,10,English,1/28/2007,Hispanic,No,No
2251055,Male,Amanda Ringfelt,No,,Free,10,English,7/27/2007,Black or African American,Yes,Yes
2250625,Female,Amanda Ringfelt,No,,Free,10,English,4/7/2007,White,No,No
2260823,Male,Amanda Ringfelt,Yes,Yes,Reduced,9,Spanish,11/10/2007,Hispanic,Yes,No
2250626,Female,Amanda Ringfelt,No,,Free,10,English,11/20/2006,Hispanic,No,No
2260577,Female,Amanda Ringfelt,No,,Free,9,Spanish,10/24/2007,Hispanic,Yes,Yes
2260576,Male,Amanda Ringfelt,No,,Free,9,English,1/8/2008,Hispanic,Yes,No
2241086,Female,Aseneth Ruiz,Yes,,Reduced,11,Spanish,8/31/2005,Hispanic,No,No
2250628,Female,Amanda Ringfelt,No,,Free,10,English,9/11/2006,Black or African American,No,Yes
4240290,Male,Amanda Ringfelt,No,,Free,11,Spanish,3/31/2006,Hispanic,No,No
2260578,Male,Amanda Ringfelt,Yes,Yes,Free,9,English,10/9/2007,Hispanic,Yes,Yes
2250629,Female,Amanda Ringfelt,No,,Free,10,Spanish,11/28/2006,Hispanic,No,Yes
2250928,Male,Amanda Ringfelt,No,,Paid,10,English,1/20/2007,White,No,Yes
2250630,Female,Amanda Ringfelt,No,Yes,Free,10,English,10/13/2006,White,No,No
2230647,Male,Amanda Ringfelt,No,,Paid,12,Spanish,1/12/2005,Hispanic,No,No
2250631,Female,Amanda Ringfelt,No,,Free,10,Spanish,3/13/2007,Hispanic,No,No
2250632,Male,Amanda Ringfelt,Yes,,Paid,10,English,11/20/2006,Hispanic,No,Yes
2260579,Female,Amanda Ringfelt,Yes,Yes,Free,9,Spanish,9/27/2007,Hispanic,Yes,No
2250633,Male,Amanda Ringfelt,Yes,,Free,10,Spanish,8/20/2007,Hispanic,No,Yes
2240647,Female,Natalie O'connell,No,,Free,11,English,1/16/2006,Hispanic,No,No
2240646,Female,Natalie O'connell,Yes,,Paid,11,Spanish,2/23/2006,Hispanic,No,No
2250635,Female,Natalie O'connell,No,,Paid,10,Spanish,6/10/2007,Hispanic,No,No
2250649,Female,Natalie O'connell,No,Yes,Free,10,Spanish,6/22/2007,Hispanic,No,No
2260580,Female,Natalie O'connell,Yes,Yes,Free,9,Spanish,4/15/2008,Hispanic,Yes,No
4230678,Male,Natalie O'connell,No,,Free,12,English,7/18/2005,Black or African American,No,Yes
2250637,Male,Natalie O'connell,No,,Free,10,English,12/1/2006,Black or African American,No,No
2250369,Female,Natalie O'connell,Yes,,Free,10,English,12/14/2006,Hispanic,No,Yes
2251096,Male,Aseneth Ruiz,Yes,,Free,10,Spanish,5/3/2007,Hispanic,No,No
2260986,Male,Aseneth Ruiz,Yes,,Free,9,Spanish,9/15/2008,Hispanic,No,No
4240292,Male,Natalie O'connell,No,,Free,11,English,10/4/2005,Black or African American,No,No
2260581,Male,Natalie O'connell,Yes,,Free,9,Spanish,12/30/2007,White,Yes,No
2250640,Female,Natalie O'connell,No,Yes,Paid,10,Spanish,10/2/2006,Hispanic,No,No
2260582,Female,Natalie O'connell,No,Yes,Free,9,English,10/1/2007,Black or African American,Yes,No
2250987,Female,Natalie O'connell,No,Yes,Free,10,English,9/27/2006,Black or African American,No,No
2250641,Female,Natalie O'connell,No,,Free,10,English,8/29/2007,Hispanic,No,No
2240650,Male,Natalie O'connell,Yes,,Free,11,Spanish,6/25/2006,Hispanic,No,No
4240941,Female,Natalie O'Connell,No,,Free,11,English,4/1/2006,Hispanic,No,No
2240651,Female,Natalie O'connell,No,Yes,Free,11,English,3/25/2006,Black or African American,No,No
2250643,Male,Natalie O'connell,No,Yes,Paid,10,English,3/10/2007,White,No,No
2240652,Female,Natalie O'connell,No,,Free,11,English,1/28/2006,Multiracial/Ethnic,No,Yes
2240639,Male,Natalie O'connell,No,Yes,Free,11,English,11/22/2005,Black or African American,No,No
4260657,Male,Natalie O'connell,No,,Free,9,English,11/14/2007,White,Yes,Yes
2260584,Female,Natalie O'connell,No,,Free,9,Spanish,2/28/2008,Hispanic,Yes,No
2260585,Male,Natalie O'connell,No,Yes,Free,9,English,11/27/2007,Multiracial/Ethnic,Yes,Yes
2240655,Male,Natalie O'connell,No,,Free,11,English,12/1/2005,Hispanic,No,No
2250983,Male,Natalie O'connell,No,,Paid,10,Spanish,8/21/2006,Hispanic,No,No
2250644,Male,Natalie O'connell,Yes,,Free,10,Spanish,10/22/2007,Hispanic,No,No
2240656,Male,Natalie O'connell,No,,Free,11,English,8/17/2006,Hispanic,No,No
2240657,Female,Natalie O'connell,Yes,,Free,11,Spanish,11/17/2005,Hispanic,No,No
2250645,Female,Natalie O'connell,No,,Free,10,English,8/16/2007,Hispanic,No,No
2240659,Male,Natalie O'connell,No,Yes,Free,11,English,6/29/2005,Hispanic,No,No
2250646,Male,Natalie O'connell,Yes,,Free,10,Spanish,5/4/2007,Hispanic,No,No
2260586,Male,Natalie O'connell,Yes,Yes,Paid,9,Spanish,8/13/2008,Hispanic,Yes,No
2250647,Male,Natalie O'connell,No,,Paid,10,English,3/27/2007,Hispanic,Yes,No
2240660,Male,Natalie O'connell,No,,Free,11,Spanish,10/23/2005,Hispanic,No,No
2240661,Female,Natalie O'connell,No,,Free,11,English,11/14/2005,Hispanic,No,No
4240301,Female,Natalie O'connell,Yes,,Free,11,Spanish,10/11/2005,Hispanic,No,No
2251075,Female,Aseneth Ruiz,Yes,,Free,10,Spanish,2/6/2007,Hispanic,Yes,No
2260587,Female,Natalie O'connell,No,,Free,9,English,7/25/2008,Black or African American,Yes,No
4240302,Male,Natalie O'connell,No,,Free,11,English,1/3/2006,Black or African American,No,No
2250968,Female,Natalie O'connell,No,,Paid,10,English,6/11/2007,Black or African American,No,No
4260666,Male,Natalie O'connell,No,,Paid,9,English,6/8/2008,White,Yes,Yes
2260588,Female,Natalie O'connell,No,Yes,Free,9,English,12/6/2007,Hispanic,Yes,No
2231006,Male,Natalie O'connell,Yes,,Free,12,Spanish,4/4/2006,Hispanic,No,No
2260589,Female,Natalie O'connell,No,,Reduced,9,Spanish,4/30/2008,Hispanic,Yes,No
2240663,Male,Natalie O'connell,No,,Paid,11,English,8/23/2006,White,No,No
2260590,Female,Natalie O'connell,No,Yes,Free,9,English,2/13/2008,Hispanic,Yes,No
2251095,Male,Natalie O'Connell,No,Yes,Free,10,English,7/17/2007,Hispanic,Yes,No
2260591,Male,Natalie O'connell,Yes,,Free,9,Spanish,11/10/2008,Hispanic,Yes,No
2250636,Male,Natalie O'connell,No,,Paid,10,English,2/5/2007,Hispanic,No,No
4260668,Male,Natalie O'connell,No,,Free,9,Spanish,11/16/2007,Hispanic,Yes,No
2240990,Male,Natalie O'connell,No,,Free,11,English,3/30/2006,Hispanic,No,No
2241074,Female,Natalie O'connell,Yes,Yes,Free,11,Spanish,7/30/2006,Hispanic,Yes,No
2230666,Female,Natalie O'connell,No,,Free,12,Spanish,7/19/2005,Hispanic,No,No
4240303,Female,Natalie O'connell,No,,Free,11,Spanish,9/26/2005,Hispanic,No,No
2260592,Female,Natalie O'connell,No,,Free,9,Spanish,6/30/2008,Hispanic,Yes,No
2250652,Female,Natalie O'connell,No,,Free,10,Spanish,8/21/2007,Hispanic,No,No
2230663,Male,Natalie O'connell,No,,Free,12,Spanish,6/9/2005,Hispanic,No,No
2250648,Female,Natalie O'connell,No,,Paid,10,Spanish,8/17/2007,Hispanic,No,No
2250929,Male,Natalie O'connell,No,,Free,10,English,10/22/2006,Hispanic,No,No
2260593,Female,Natalie O'connell,No,,Free,9,English,6/16/2008,Hispanic,Yes,No
2240668,Male,Natalie O'connell,No,,Free,11,Spanish,11/13/2005,Hispanic,No,No
